1413394897505760512,-0.02399,0.22301,-0.15153,-0.43179,0.56757,0.57539,0.40044,1.98299,0.24595,0.07108,-0.00449,0.02768,0.08342,-0.11339,-0.17626,0.03494,
1413394897605760512,0.17196,0.24762,-0.14105,-0.41960,0.56039,0.58315,0.41211,1.95991,0.23276,0.11117,-0.00360,0.02764,0.08330,-0.11731,-0.18949,0.03455,
1413394897705760512,0.36332,0.27260,-0.12576,-0.41938,0.55444,0.58425,0.41877,1.92127,0.21448,0.18735,-0.00278,0.02777,0.08322,-0.11796,-0.18830,0.03135,
1413394897805760256,0.55172,0.29404,-0.10886,-0.42256,0.54815,0.58367,0.42463,1.87522,0.17805,0.22807,-0.00239,0.02744,0.08304,-0.11679,-0.18476,0.02689,
1413394897905760512,0.73455,0.31161,-0.08339,-0.42623,0.54369,0.58237,0.42845,1.82743,0.13517,0.27805,-0.00177,0.02773,0.08308,-0.11548,-0.18235,0.02684,
1413394898005760512,0.91505,0.32849,-0.05897,-0.42888,0.53987,0.58309,0.42966,1.77593,0.07956,0.29817,-0.00155,0.02782,0.08293,-0.10319,-0.16522,0.04556,
1413394898105760512,1.08543,0.34356,-0.03671,-0.42495,0.53915,0.58909,0.42627,1.70721,0.03699,0.31996,-0.00141,0.02806,0.08295,-0.08272,-0.12927,0.07592,
1413394898205760512,1.25048,0.34163,-0.01203,-0.41648,0.53758,0.59651,0.42629,1.62969,-0.01204,0.33858,-0.00112,0.02823,0.08273,-0.05257,-0.10201,0.14158,
1413394898305760256,1.41744,0.32050,0.01312,-0.40193,0.53072,0.60647,0.43472,1.51701,-0.06935,0.34369,-0.00096,0.02828,0.08269,-0.00884,-0.08343,0.24701,
1413394898405760512,1.57132,0.29475,0.03715,-0.38897,0.51867,0.62085,0.44072,1.36629,-0.12181,0.33843,-0.00076,0.02825,0.08248,0.03026,-0.06086,0.33605,
1413394898505760512,1.70157,0.25470,0.06500,-0.38067,0.50734,0.63796,0.43670,1.16020,-0.18183,0.34713,-0.00066,0.02830,0.08236,0.06983,-0.04810,0.43113,
1413394898605760512,1.80909,0.21452,0.09815,-0.37594,0.49418,0.65711,0.42739,0.95540,-0.22281,0.36606,-0.00062,0.02840,0.08232,0.09690,-0.04438,0.49851,
1413394898705760512,1.89365,0.18907,0.12999,-0.37444,0.48426,0.67288,0.41537,0.74970,-0.24548,0.35752,-0.00075,0.02851,0.08257,0.11351,-0.02701,0.53340,
1413394898805760256,1.95467,0.16539,0.17033,-0.37129,0.48340,0.68545,0.39827,0.54097,-0.24347,0.38601,-0.00093,0.02902,0.08298,0.11938,-0.02180,0.55121,
1413394898905760512,2.00518,0.15736,0.20060,-0.36731,0.47136,0.69793,0.39472,0.34169,-0.22956,0.42415,-0.00087,0.02874,0.08296,0.11123,0.00805,0.51362,
1413394899005760512,2.02627,0.16683,0.23494,-0.36362,0.45592,0.70855,0.39734,0.11203,-0.21710,0.38397,-0.00083,0.02904,0.08327,0.07483,0.03934,0.40545,
1413394899105760512,2.02592,0.16607,0.25803,-0.36326,0.45570,0.71347,0.38903,-0.12021,-0.21150,0.26327,-0.00087,0.02886,0.08292,0.04738,0.05918,0.32105,
1413394899205760512,2.00492,0.15623,0.27083,-0.36267,0.46044,0.71638,0.37850,-0.33729,-0.17479,0.15538,-0.00090,0.02869,0.08260,0.04190,0.08005,0.29657,
1413394899305760256,1.95798,0.14860,0.27362,-0.36518,0.45686,0.71717,0.37893,-0.56522,-0.13517,0.07331,-0.00062,0.02838,0.08236,0.02740,0.09563,0.24827,
1413394899405760512,1.88932,0.14739,0.26054,-0.38386,0.46108,0.70941,0.36985,-0.76950,-0.11780,-0.06458,-0.00039,0.02775,0.08217,0.01558,0.12141,0.19944,
