1413393900255760384,0.59522,3.97131,0.29628,-0.10839,0.89089,0.07491,0.43469,-0.19459,-0.80693,-0.03987,-0.00138,0.02582,0.07887,0.00365,0.03633,0.08998,
1413393900355760640,0.59272,3.89253,0.29093,-0.07071,0.88408,0.09659,0.45176,0.13720,-0.75132,-0.05894,-0.00138,0.02582,0.07887,0.00365,0.03632,0.08999,
1413393900455760384,0.61939,3.82286,0.28440,-0.04708,0.85839,0.11065,0.49875,0.35657,-0.64034,-0.08298,-0.00138,0.02582,0.07887,0.00365,0.03632,0.09001,
1413393900555760384,0.66071,3.76510,0.27300,-0.04031,0.82055,0.11453,0.55858,0.44650,-0.52045,-0.14763,-0.00138,0.02582,0.07887,0.00365,0.03632,0.09002,
1413393900655760640,0.70311,3.71727,0.25301,-0.04718,0.77206,0.10986,0.62426,0.37852,-0.44621,-0.24219,-0.00138,0.02582,0.07887,0.00366,0.03631,0.09003,
1413393900755760384,0.73237,3.67498,0.22146,-0.06217,0.73029,0.09968,0.67297,0.18353,-0.40892,-0.37623,-0.00138,0.02582,0.07887,0.00366,0.03631,0.09003,
1413393900855760640,0.73730,3.63410,0.18341,-0.08285,0.71402,0.08664,0.68978,-0.09456,-0.42094,-0.40948,-0.00138,0.02582,0.07887,0.00367,0.03631,0.09004,
1413393900955760384,0.71439,3.59017,0.14234,-0.10289,0.73265,0.07592,0.66849,-0.36477,-0.46738,-0.40068,-0.00138,0.02582,0.07887,0.00367,0.03630,0.09005,
1413393901055760384,0.66851,3.53918,0.10331,-0.11998,0.76872,0.06710,0.62467,-0.54570,-0.55460,-0.36460,-0.00138,0.02582,0.07887,0.00367,0.03630,0.09007,
1413393901155760640,0.61095,3.47819,0.06751,-0.11185,0.81092,0.07320,0.56973,-0.58226,-0.64912,-0.33532,-0.00138,0.02582,0.07887,0.00368,0.03630,0.09008,
1413393901255760384,0.55630,3.41082,0.03861,-0.08744,0.84307,0.08896,0.52316,-0.48719,-0.68533,-0.25003,-0.00138,0.02582,0.07887,0.00368,0.03629,0.09009,
1413393901355760640,0.51649,3.34453,0.01812,-0.06755,0.86091,0.10005,0.49421,-0.30083,-0.63029,-0.17447,-0.00138,0.02582,0.07887,0.00368,0.03629,0.09010,
1413393901455760384,0.49778,3.28481,0.00313,-0.05585,0.87149,0.10521,0.47571,-0.06754,-0.55320,-0.12481,-0.00138,0.02582,0.07887,0.00369,0.03629,0.09011,
