1403638137345096960,0.02892,-0.01345,0.07801,-0.39798,0.65054,0.51011,0.39773,-0.22565,0.01222,-0.39741,-0.00213,0.02106,0.07666,-0.02693,0.13693,0.05933,
1403638137445096960,0.01015,-0.01313,0.03906,-0.38688,0.65009,0.51963,0.39712,-0.16693,0.00240,-0.37467,-0.00213,0.02106,0.07666,-0.02693,0.13693,0.05933,
1403638137545097216,-0.00347,-0.01289,0.00335,-0.36924,0.64933,0.53357,0.39666,-0.10592,0.00388,-0.32538,-0.00213,0.02106,0.07666,-0.02693,0.13693,0.05934,
1403638137645096960,-0.01196,-0.01234,-0.02544,-0.35500,0.64804,0.54202,0.40029,-0.07261,-0.00005,-0.25299,-0.00213,0.02106,0.07666,-0.02693,0.13693,0.05934,
1403638137745096960,-0.01692,-0.01330,-0.04733,-0.35193,0.64965,0.53772,0.40616,-0.04445,-0.01848,-0.20177,-0.00213,0.02106,0.07666,-0.02693,0.13693,0.05934,
1403638137845096960,-0.02025,-0.01535,-0.06499,-0.34684,0.65294,0.53775,0.40521,-0.03110,-0.01906,-0.15331,-0.00213,0.02106,0.07666,-0.02693,0.13693,0.05934,
1403638137945096960,-0.02301,-0.01697,-0.07821,-0.33171,0.65428,0.54867,0.40106,-0.03074,-0.01387,-0.11086,-0.00213,0.02106,0.07666,-0.02694,0.13693,0.05934,
1403638138045097216,-0.02557,-0.01724,-0.08638,-0.32376,0.65342,0.55684,0.39768,-0.01733,0.00207,-0.05926,-0.00213,0.02106,0.07666,-0.02694,0.13693,0.05934,
1403638138145096960,-0.02583,-0.01725,-0.08931,-0.33107,0.65205,0.55014,0.40320,0.00948,-0.00515,-0.01058,-0.00213,0.02106,0.07666,-0.02694,0.13693,0.05934,
1403638138245096960,-0.02527,-0.01766,-0.09250,-0.33850,0.65248,0.54258,0.40656,0.01344,-0.00688,-0.00147,-0.00213,0.02106,0.07666,-0.02694,0.13693,0.05935,
1403638138345096960,-0.02548,-0.01856,-0.09290,-0.34218,0.65056,0.53905,0.41124,-0.00530,-0.01525,-0.01184,-0.00213,0.02106,0.07666,-0.02694,0.13693,0.05935,
1403638138445096960,-0.02556,-0.01994,-0.09334,-0.34490,0.64856,0.53702,0.41475,0.00277,0.00133,-0.00827,-0.00213,0.02106,0.07666,-0.02694,0.13693,0.05935,
1403638138545097216,-0.02533,-0.02000,-0.09348,-0.34531,0.64847,0.53680,0.41484,-0.00084,-0.00213,-0.00172,-0.00213,0.02106,0.07666,-0.02694,0.13693,0.05935,
1403638138645096960,-0.02538,-0.02028,-0.09371,-0.34550,0.64866,0.53662,0.41463,-0.00822,0.00031,-0.00392,-0.00213,0.02106,0.07666,-0.02694,0.13693,0.05935,
1403638138745096960,-0.02536,-0.02025,-0.09378,-0.34560,0.64865,0.53661,0.41455,-0.00482,-0.00131,-0.00033,-0.00213,0.02106,0.07666,-0.02694,0.13693,0.05935,
1403638138845096960,-0.02534,-0.02041,-0.09383,-0.34546,0.64834,0.53704,0.41461,-0.00942,0.00261,-0.00007,-0.00213,0.02106,0.07666,-0.02694,0.13693,0.05935,
1403638138945096960,-0.02542,-0.02036,-0.09376,-0.34553,0.64871,0.53676,0.41432,0.00039,0.00168,0.00316,-0.00213,0.02106,0.07666,-0.02695,0.13694,0.05935,
1403638139045097216,-0.02566,-0.02026,-0.09374,-0.34592,0.64879,0.53653,0.41418,0.00522,0.00349,0.00453,-0.00213,0.02106,0.07666,-0.02695,0.13694,0.05936,
1403638139145096960,-0.02582,-0.02023,-0.09372,-0.34614,0.64894,0.53635,0.41399,0.00429,-0.00108,0.00140,-0.00213,0.02106,0.07666,-0.02695,0.13694,0.05936,
1403638139245096960,-0.02589,-0.02016,-0.09369,-0.34627,0.64910,0.53616,0.41387,0.00127,0.00006,-0.00052,-0.00213,0.02106,0.07666,-0.02695,0.13694,0.05936,
1403638139345096960,-0.02587,-0.02018,-0.09366,-0.34620,0.64911,0.53619,0.41388,-0.00329,0.00198,0.00113,-0.00213,0.02106,0.07666,-0.02695,0.13694,0.05936,
1403638139445096960,-0.02570,-0.02017,-0.09364,-0.34612,0.64903,0.53626,0.41399,-0.00465,-0.00038,-0.00067,-0.00213,0.02106,0.07666,-0.02695,0.13694,0.05936,
