1403636586463555584,0.01174,-0.05857,-0.00586,-0.31883,0.64908,0.63211,0.27835,0.03050,-0.11067,0.01952,-0.00317,0.02127,0.07850,-0.02527,0.13674,0.07561,
1403636586563555584,0.01644,-0.06794,-0.00311,-0.30913,0.65180,0.63836,0.26848,0.06428,-0.06930,0.03779,-0.00317,0.02127,0.07850,-0.02527,0.13674,0.07561,
1403636586663555328,0.02456,-0.07149,0.00139,-0.30711,0.65259,0.64009,0.26473,0.09791,-0.00488,0.04836,-0.00317,0.02127,0.07850,-0.02527,0.13674,0.07561,
1403636586763555584,0.03349,-0.07019,0.00491,-0.31365,0.65011,0.63877,0.26636,0.08256,0.03542,0.02438,-0.00317,0.02127,0.07850,-0.02527,0.13674,0.07561,
1403636586863555328,0.04133,-0.06578,0.00606,-0.32047,0.64627,0.63778,0.26993,0.04479,0.04172,-0.00695,-0.00317,0.02127,0.07850,-0.02527,0.13674,0.07561,
1403636586963555584,0.04374,-0.06104,0.00540,-0.32489,0.64130,0.63956,0.27227,0.01588,0.05265,-0.00385,-0.00317,0.02127,0.07850,-0.02527,0.13675,0.07561,
1403636587063555584,0.04491,-0.05523,0.00551,-0.32582,0.63716,0.64333,0.27200,0.01559,0.05484,0.00380,-0.00317,0.02127,0.07850,-0.02527,0.13675,0.07561,
1403636587163555328,0.04822,-0.04917,0.00548,-0.32215,0.63576,0.64758,0.26956,0.05848,0.06237,-0.00556,-0.00317,0.02127,0.07850,-0.02527,0.13675,0.07561,
1403636587263555584,0.05693,-0.04238,0.00448,-0.32084,0.63639,0.64840,0.26766,0.11908,0.07448,-0.01295,-0.00317,0.02127,0.07850,-0.02527,0.13675,0.07561,
1403636587363555328,0.07286,-0.03404,0.00315,-0.31954,0.63874,0.64697,0.26706,0.19159,0.09106,-0.01018,-0.00317,0.02127,0.07850,-0.02527,0.13675,0.07561,
1403636587463555584,0.09550,-0.02520,0.00179,-0.31831,0.64207,0.64489,0.26558,0.25844,0.08409,-0.01151,-0.00317,0.02127,0.07850,-0.02527,0.13675,0.07561,
1403636587563555584,0.12485,-0.01738,0.00076,-0.31772,0.64554,0.64247,0.26374,0.32380,0.07779,-0.00673,-0.00317,0.02127,0.07850,-0.02527,0.13675,0.07561,
1403636587663555328,0.15951,-0.00914,0.00099,-0.31862,0.64875,0.63779,0.26614,0.36394,0.08916,0.00767,-0.00317,0.02127,0.07850,-0.02527,0.13675,0.07561,
1403636587763555584,0.19671,-0.00002,0.00244,-0.32180,0.65225,0.63008,0.27205,0.37530,0.08585,0.01225,-0.00317,0.02127,0.07850,-0.02527,0.13676,0.07561,
