1403637135088318976,0.03288,-0.01003,0.07895,-0.39014,0.62235,0.55151,0.39537,0.01935,-0.03145,-0.35593,-0.00232,0.02123,0.07654,-0.07738,0.01408,-0.11566,
1403637135188318976,0.03263,-0.01388,0.05432,-0.38556,0.62294,0.55514,0.39383,0.01224,-0.03242,-0.09711,-0.00227,0.02138,0.07639,-0.09053,0.00561,-0.16242,
1403637135288319232,0.03236,-0.01419,0.06414,-0.37412,0.62876,0.56033,0.38824,0.01618,0.00239,0.31218,-0.00221,0.02146,0.07630,-0.09376,-0.00439,-0.16816,
1403637135388318976,0.03389,-0.01584,0.11434,-0.37226,0.62818,0.55681,0.39595,0.01785,0.01806,0.66814,-0.00221,0.02145,0.07644,-0.10706,-0.02663,-0.21422,
1403637135488318976,0.03415,-0.01680,0.19142,-0.37449,0.62001,0.54581,0.42124,0.00632,0.01281,0.85072,-0.00223,0.02155,0.07664,-0.12161,-0.07623,-0.26372,
1403637135588318976,0.03106,-0.01629,0.27732,-0.37589,0.61203,0.53306,0.44717,-0.01498,0.01023,0.85686,-0.00221,0.02163,0.07683,-0.12833,-0.12615,-0.28705,
1403637135688318976,0.02634,-0.01379,0.35871,-0.37654,0.60872,0.51646,0.47004,-0.03463,0.00513,0.74669,-0.00228,0.02172,0.07687,-0.13018,-0.18496,-0.29678,
1403637135788319232,0.02281,-0.01370,0.42305,-0.38746,0.60508,0.50409,0.47922,-0.02819,-0.00977,0.48913,-0.00235,0.02172,0.07692,-0.13072,-0.20256,-0.29533,
1403637135888318976,0.02174,-0.01158,0.45517,-0.39155,0.60572,0.49547,0.48405,0.01390,0.01772,0.11524,-0.00235,0.02168,0.07688,-0.13063,-0.22934,-0.29013,
1403637135988318976,0.02317,-0.00779,0.44718,-0.39034,0.60821,0.49444,0.48295,0.02055,0.03834,-0.28441,-0.00235,0.02154,0.07685,-0.13246,-0.23909,-0.29191,
1403637136088318976,0.02456,-0.00024,0.40243,-0.38339,0.61141,0.49922,0.47955,0.02152,0.06975,-0.62502,-0.00230,0.02155,0.07683,-0.13494,-0.25070,-0.29398,
1403637136188318976,0.02760,0.00820,0.33356,-0.37051,0.61869,0.50484,0.47443,0.02116,0.06363,-0.82093,-0.00228,0.02177,0.07699,-0.13545,-0.27001,-0.28098,
1403637136288319232,0.02989,0.01115,0.25032,-0.35775,0.62982,0.51234,0.46136,0.01726,0.01760,-0.83105,-0.00227,0.02176,0.07696,-0.13478,-0.28189,-0.27938,
1403637136388318976,0.03162,0.00892,0.17112,-0.34498,0.64352,0.51912,0.44428,0.01542,-0.04388,-0.72454,-0.00227,0.02176,0.07674,-0.13405,-0.29448,-0.27782,
1403637136488318976,0.03236,0.00203,0.10898,-0.33598,0.65690,0.52406,0.42539,0.00339,-0.06536,-0.46907,-0.00232,0.02170,0.07654,-0.12222,-0.31850,-0.23860,
1403637136588318976,0.03239,-0.00523,0.07951,-0.33340,0.66400,0.52710,0.41245,0.00611,-0.04890,-0.11116,-0.00229,0.02168,0.07642,-0.11209,-0.32088,-0.20451,
1403637136688318976,0.03265,-0.00949,0.09165,-0.32879,0.66453,0.53091,0.41040,0.00296,-0.02860,0.33904,-0.00228,0.02175,0.07638,-0.10864,-0.32369,-0.18946,
1403637136788319232,0.03001,-0.00980,0.14614,-0.33048,0.66302,0.53054,0.41196,-0.01442,-0.01569,0.74027,-0.00226,0.02171,0.07641,-0.10308,-0.32344,-0.17210,
1403637136888318976,0.02716,-0.00816,0.23109,-0.33846,0.65400,0.52677,0.42454,-0.00373,0.00374,0.95420,-0.00225,0.02166,0.07646,-0.09699,-0.31827,-0.15454,
1403637136988318976,0.02743,-0.00592,0.32742,-0.34611,0.64505,0.51655,0.44418,0.01663,0.00052,0.96192,-0.00226,0.02166,0.07655,-0.09204,-0.30852,-0.14120,
1403637137088318976,0.02769,-0.00550,0.41438,-0.35584,0.63828,0.50214,0.46242,-0.00258,-0.01119,0.75640,-0.00231,0.02168,0.07667,-0.08860,-0.29651,-0.13201,
1403637137188318976,0.02592,-0.00442,0.47303,-0.38018,0.62840,0.49659,0.46257,0.00129,-0.00598,0.37641,-0.00237,0.02172,0.07670,-0.07074,-0.22180,-0.07684,
1403637137288319232,0.02727,-0.00079,0.49044,-0.40499,0.61074,0.50885,0.45173,0.03165,0.01964,-0.04671,-0.00235,0.02171,0.07670,-0.05754,-0.07512,-0.03958,
1403637137388318976,0.02914,0.00204,0.46565,-0.41080,0.60426,0.51217,0.45143,0.00911,0.03711,-0.44607,-0.00233,0.02173,0.07675,-0.05312,-0.04119,-0.02815,
1403637137488318976,0.03028,0.00452,0.40650,-0.40783,0.60417,0.51695,0.44879,0.01231,0.03640,-0.73418,-0.00230,0.02175,0.07680,-0.05304,-0.04175,-0.02658,
1403637137588318976,0.03123,0.00595,0.32521,-0.39229,0.60846,0.52982,0.44177,0.00203,0.00224,-0.88679,-0.00228,0.02180,0.07685,-0.05254,-0.04232,-0.02375,
1403637137688318976,0.03129,0.00695,0.23620,-0.37135,0.62007,0.54245,0.42820,-0.02293,-0.01331,-0.88847,-0.00229,0.02188,0.07689,-0.05075,-0.04006,-0.01766,
1403637137788319232,0.02821,0.00407,0.15609,-0.36367,0.62900,0.55344,0.40720,-0.02472,-0.07206,-0.72450,-0.00229,0.02193,0.07688,-0.04494,-0.02174,-0.00090,
1403637137888318976,0.02662,-0.00728,0.09904,-0.35916,0.63430,0.56081,0.39264,-0.00597,-0.10011,-0.43519,-0.00223,0.02204,0.07700,-0.04428,-0.02656,0.00265,
1403637137988318976,0.02784,-0.01692,0.07699,-0.34648,0.64107,0.56696,0.38411,0.02215,-0.04940,-0.01289,-0.00219,0.02213,0.07706,-0.04385,-0.05182,0.00594,
1403637138088318976,0.03211,-0.01882,0.10051,-0.34152,0.64597,0.56998,0.37579,0.02956,0.00134,0.49306,-0.00224,0.02211,0.07699,-0.04545,-0.05641,0.00181,
1403637138188318976,0.03589,-0.01283,0.16808,-0.34999,0.63641,0.57311,0.37952,0.07693,0.05008,0.85380,-0.00219,0.02207,0.07692,-0.04507,-0.03459,-0.00282,
1403637138288319232,0.04069,-0.00665,0.26309,-0.35620,0.62000,0.56941,0.40558,0.03942,0.04160,0.99849,-0.00218,0.02212,0.07694,-0.04350,-0.02352,0.00062,
1403637138388318976,0.03762,-0.00205,0.36155,-0.37191,0.60800,0.55240,0.43228,-0.01817,0.02548,0.91153,-0.00214,0.02221,0.07695,-0.04608,-0.01654,-0.00896,
1403637138488318976,0.03523,-0.00005,0.43982,-0.38352,0.59885,0.53515,0.45597,-0.01964,-0.00573,0.61933,-0.00214,0.02222,0.07701,-0.04863,-0.01319,-0.01732,
1403637138588318976,0.03396,0.00041,0.48036,-0.39254,0.59325,0.52395,0.46846,-0.00082,0.00076,0.19415,-0.00219,0.02221,0.07706,-0.05367,-0.00843,-0.03356,
1403637138688318976,0.03609,0.00344,0.47582,-0.39897,0.59087,0.52127,0.46901,0.00629,0.04146,-0.25250,-0.00222,0.02214,0.07705,-0.05862,0.00216,-0.05091,
1403637138788319232,0.03979,0.00864,0.43163,-0.40005,0.59525,0.52230,0.46136,0.02588,0.08240,-0.61822,-0.00227,0.02207,0.07703,-0.06072,0.00802,-0.05726,
1403637138888318976,0.04173,0.01928,0.36008,-0.38984,0.60515,0.52642,0.45244,0.02122,0.07765,-0.84116,-0.00223,0.02208,0.07711,-0.05626,-0.00613,-0.04009,
1403637138988318976,0.04102,0.02772,0.27538,-0.38593,0.61223,0.53291,0.43845,-0.01936,0.06390,-0.89190,-0.00217,0.02213,0.07716,-0.05391,-0.02059,-0.02949,
1403637139088318976,0.03783,0.03482,0.18983,-0.39099,0.61717,0.53663,0.42220,-0.04234,0.03713,-0.79109,-0.00213,0.02205,0.07710,-0.05372,-0.02519,-0.02887,
1403637139188318976,0.03410,0.03712,0.11548,-0.39376,0.62012,0.54048,0.41024,-0.04474,0.01139,-0.62658,-0.00216,0.02195,0.07703,-0.05175,-0.02421,-0.02457,
1403637139288319232,0.03017,0.03862,0.06304,-0.39427,0.61934,0.54499,0.40492,-0.02784,0.03769,-0.39216,-0.00213,0.02192,0.07704,-0.05118,-0.02319,-0.02359,
1403637139388318976,0.03073,0.04048,0.03440,-0.39432,0.61543,0.55084,0.40290,-0.00219,0.04909,-0.19805,-0.00217,0.02189,0.07702,-0.05083,-0.01568,-0.02235,
1403637139488318976,0.03054,0.04391,0.02078,-0.39909,0.60906,0.55601,0.40078,-0.00753,0.03489,-0.09947,-0.00218,0.02190,0.07705,-0.05110,-0.01803,-0.02274,
